Original Transcription,Predicted Transcription,Prediction Time (s),Audio Length (s),WER,CER,MER,RTF
puedo sacar 1000 € del cajero automático o hay algún límite,puedo sacar mil euros del encajero automático o hay algún límite.,0.4298670291900635,6.912,0.36363636363636365,0.2033898305084746,0.36363636363636365,0.062191410473099465
cuánto es el dinero máximo que puedo retirar de un cajero automático,¿ cuánto es el dinero máximo que puedo retirar de un cajero automático?,0.4948890209197998,8.448,0.16666666666666666,0.04411764705882353,0.15384615384615385,0.0585806132717566
hola buenas llamado para preguntar cuánto puedo sacar del cajero automático es decir si tengo algún límite y cómo podría cambiar el límite,"hola, buenas llamada para preguntar cuánto puedo sacar del cajero automático, es decir si tenga algún límite y cómo podría cambiar el límite.",0.6384577751159668,12.629375,0.21739130434782608,0.036231884057971016,0.21739130434782608,0.05055339437747053
hola buenos días estaba aquí retirando dinero de mi cajero automático y quería saber cuál es la cantidad máxima que puedo retirar de dinero quería saber hasta cuánto dinero puedo sacar por favor necesito que me proporcione esta información para poder continuar con las gestiones tengo un poco de prisa por favor gracias,"hola, buenos días, estaba aquí retirando el dinero de mi cajero automático y quería saber cuál es la cantidad máxima que puedo retirar de dinero. quería saber hasta cuánto dinero puedo sacar. por favor, necesito que me proporcione esta información para poder continuar con las gestiones. tengo un poco de prisa. por favor, gracias.",1.1912314891815186,24.064,0.18867924528301888,0.03761755485893417,0.18518518518518517,0.04950263834697135
hola a ver me gustaría saber cuál es la cantidad máxima de dinero que puedo yo retirar de vuestro cajero automático gracias,"hola, a ver, me gustaría saber cuál es la cantidad máxima de dinero que puedo yo retirar de vuestro cajero automático, gracias.",0.571112871170044,10.581375,0.18181818181818182,0.032520325203252036,0.18181818181818182,0.053973408103393364
hola buenas mira te llamo porque quiero sacar dinero del cajero y necesito una cantidad alta y no sé si puedo sacar esta cantidad tengo un límite para sacar,"hola, buenas, llamo porque quiero sacar vino del cajero y necesito una cantidad alta y no sé si puedo sacar un límite para sacar.",0.6240057945251465,10.346625,0.3103448275862069,0.21153846153846154,0.3103448275862069,0.06031008126081176
quiero hacer una cuenta conjunta y me gustaría tener información,quiero hacer una cuenta conjunta y me gustaría tener información.,0.38138413429260254,6.223,0.1,0.015625,0.1,0.061286217948353296
buenos días quería hablar con mi banco virtual estamos quiero crear una cuenta conjunta junto con un familiar y quería saber cómo se hace por favor cómo se puede hacer para que crear una cuenta conjunta con un socio gracias,"buenos días, quería hablar con mi banco virtual estamos aquí quiero crear una cuenta conjunta junto con un familiar y quería saber cómo se hace por favor, cómo se puede hacer para crear una cuenta conjunta con un socio, gracias.",0.9453473091125488,20.992,0.15,0.05829596412556054,0.14634146341463414,0.045033694222206024
me gustaría crear una cuenta con un amigo cómo se hace,"me gustaría crear una cuenta con un amigo, ¿ cómo se hace?",0.424422025680542,6.570625,0.2727272727272727,0.07407407407407407,0.25,0.06459385913524847
hola quería crear una cuenta conjunta con mi pareja y no sé cómo puedo hacerlo puede ser que se puede hacer a través de la aplicación no tendría que hacerlo con vosotros,"hola quería crear una cuenta conjunta con mi pareja y no sé cómo pueda hacerlo puede ser que se pueda hacer a través de la aplicación o tendría que hacerlo con vosotros, queremos crearla porque estamos ahorrando para una casa nueva entonces eh me gustaría que me diese toda la información posible, muchas gracias",1.163360834121704,21.845375,0.8125,0.8698224852071006,0.48148148148148145,0.05325433113973571
cómo configurar una cuenta nueva puedo tener una cuenta con mi socio en qué parte dela Biblia se encuentra la opción de una cuenta conjunta,"cómo configuro la cuenta nueva, puedo tener una cuenta con mi socio en qué parte la primera opción de una cuenta conjunta",0.4959282875061035,9.301375,0.32,0.17985611510791366,0.32,0.05331773931339221
una cuenta conjunta con mi mujer cómo hacerlo con ayuda para crearla,"cuando me gustaría llevar una cuenta conjunta por mi gracia, pero no sabemos cómo podemos hacerlo me podría indicar cómo hacerlo o necesita para crearla.",0.64862060546875,11.861375,1.5,1.3823529411764706,0.72,0.054683424600330904
hola buenas tardes cómo configurar una cuenta conjunta,"hola, buenas tardes. ¿ cómo configuro una cuenta conjunta? ¿ puedo tener una cuenta con mi socio y otra y una última pregunta en qué parte de la aplicación se encuentra la opción de una cuenta conjunta? gracias.",0.7426102161407471,13.141375,4.25,2.9074074074074074,0.8947368421052632,0.05650932388283167
hola buenas mira llamada porque es que acabo de abrir una empresa con un compañero mío de la Universidad y pues estamos hablando sobre una cuenta conjunta ustedes nos lo pueden tramitar o hay que llamar para pedir más información o o cómo lo hacemos muchas,hola buena llamada porque es que acabo de abrir una empresa con un compañero mío de la universidad y estábamos hablando sobre una cuenta conjunta eh ustedes no lo pueden tramitar o hay que llamar para pedir más información o cómo lo hacemos muchas gracias,0.9348089694976807,20.48,0.1956521739130435,0.10546875,0.1875,0.04564496921375394
hola quería saber si puedo tener una cuenta con otra persona más,"hola, quería saber si puedo tener una cuenta con otra persona más.",0.4142301082611084,6.223,0.16666666666666666,0.03125,0.16666666666666666,0.06656437542360732
hola buenas estaba interesado en una cuenta del Banco como está compañía ya que un socio me ha comentado que trabajas muy bien estoy interesado en abrir una cuenta conjunta,"hola buenas. estaba interesado en ver una cuenta de banco con vuestra compañía, ya con sucio me comentado que trabajáis muy bien, estoy interesado en abrir una cuenta conjunta junto con él. ¿ cómo podríais ayudarme?",0.7311906814575195,10.922625,0.6666666666666666,0.38372093023255816,0.5263157894736842,0.06694276160332517
hola buenas mi socio y yo queríamos crear una cuenta conjunta si podrías ayudarnos a crearla,"hola, buenas, mi socio y yo queríamos crear una cuenta conjunta, si podrías ayudarnos a crearla.",0.4769110679626465,7.765375,0.25,0.043478260869565216,0.25,0.06141507241603226
hola buenos días me gustaría tener una cuenta conjunta con mi compañero y quería saber cómo realizar la,"hola, buenos días, me gustaría tener una cuenta conjunta con mi compañero y quería saber cómo realizarla.",0.5746254920959473,8.277375,0.2222222222222222,0.038834951456310676,0.2222222222222222,0.06942122256101087
soy un accidente de otro tengo una tarjeta contratada y me preguntaba si podría configurar una nueva cuenta en el banco pero de manera conjunta con mucha presión puedo hacerlo yo por mi cuenta en Internet que tengo que ir alguna vez o me la puedo hacer,"hola soy una cliente de otro banco. tengo ya una tarjeta, eh, contestaba, eh ¿ de qué dice? y me preguntaba si podría configurar una nueva cuenta en este mismo banco, pero de manera conjunta con otra persona arreglo yo por mi cuenta en internet le tengo que ir alguna vez su oficina o me la puede hacer. ahora puede si podría ayudarme a recita.",1.612297773361206,36.693375,0.7021276595744681,0.5198412698412699,0.5,0.043939751340976566
me gustaría crear una cuenta conjunta con mi pareja pero no encuentro la opción en vuestra aplicación,"me gustaría crear una cuenta conjunta con mi pareja pero no encuentro la opción en, en vuestra aplicación.",0.4797990322113037,7.253375,0.11764705882352941,0.04950495049504951,0.1111111111111111,0.06614838364365605
me gustaría saber cómo configurar una cuenta conjunta con otra persona puedo tenerla con mi socio es que no encuentro en la aplicación dónde se halla la opción para crearla,"eh me gustaría saber cómo configurar una cuenta conjunta con otra persona, puedo tenerla con mi socio es que no encuentro la aplicación donde se haya la opción para crearla",0.629993200302124,11.605375,0.16666666666666666,0.05813953488372093,0.16129032258064516,0.05428460521974723
me gustaría quedarme una cuenta conjunta con mi pareja dónde puedo configurar la secuaces de la tetera explicación de la banca online,"me gustaría creerme una cuenta conjunta con mi pareja donde puedo configurarla, si pasa de la aplicación de la banca online",0.7124989032745361,14.848,0.3181818181818182,0.15789473684210525,0.3181818181818182,0.04798618691234753
cómo puedo configurar la cuenta conjunta,como puedo configurar una punta conjunta.,0.34888172149658203,3.754625,0.6666666666666666,0.15,0.6666666666666666,0.09292052375312636
hola buenos días me gustaría abrir una cuenta conjunta con mi pareja y no tengo claro cuál es el procedimiento podrán ayudarme gracias,hola buenos días me gustaría abrir una cuenta conjunta con mi pareja y no tengo claro cuál es el procedimiento podrían ayudarme gracias,0.5344040393829346,8.277375,0.043478260869565216,0.014925373134328358,0.043478260869565216,0.06456201868139774
hola buenos días mira estaría interesado en cómo puedo configurar una cuenta conjunta para una empresa entonces iríamos dos personas no sé si yo quería un poco más de información,"hola buenos días mira estaría interesado en cómo puedo configurar una cuenta conjunta para una empresa, entonces seríamos dos personas no sé si y yo querían poco más de información",0.7069559097290039,12.544,0.16666666666666666,0.03932584269662921,0.16129032258064516,0.056358092293447376
hola buenas llamado para preguntar cómo podría crear una cuenta conjunta con un socio o si se puede tener una cuenta conjunta con un socio y también en casa de que si desde la aplicación dónde podría mirarlo,eh hola buenas llamaba para preguntar cómo podría crear una cuenta conjunta con un socio si se puede tener una cuenta conjunta con un socio y también en caso de que si desde la aplicación dónde podría mirarlo,0.8902716636657715,17.408,0.10526315789473684,0.03864734299516908,0.10256410256410256,0.051141524796976756
cómo configuro una cuenta conjunta,cómo configuro una cuenta conjunta? ¿ puedo tener una cuenta con mi pareja? ¿ puedo tener una cuenta con mi socio? ¿ en qué parte de la aplicación se encuentra la opción de una cuenta compartida? ¿ en qué parte de la aplicación puedo encontrar la opción de cuenta coconjunta?,1.3082201480865479,26.965375,9.2,7.088235294117647,0.92,0.04851481383390915
hola buenos días mira quisiera abrir una cuenta conjunta con mi socio pero no sé exactamente dónde tengo que hacerlo me podría informar sobre dónde lo puedo localizar,"hola, buenos días mira, quisiera abrir una cuenta conjunta con mi socio pero no sé exactamente dónde tengo que hacerlo. ¿ me podría informar sobre dónde lo puedo localizar?",0.7816576957702637,13.141375,0.17857142857142858,0.03614457831325301,0.1724137931034483,0.059480662850749155
hola buenos días me gustaría saber la manera para poder configurar una cuenta conjunta con otra persona le pica son pareja tenemos un pequeño negocio y gustaría bueno que podamos utilizar la misma cuenta ambos desde la aplicación no encuentro la opción me gustaría que me ayudaste,"ahora directa me gustaría saber la manera para poder configurar una cuenta conjunta con otra persona, en este caso mi pareja, tenemos un pequeño negocio y me gustaría, bueno que podamos utilizar la misma cuenta ambos, desde la aplicación no encuentro la opción, me gustaría que me ayudase",1.0153889656066895,23.808,0.2978723404255319,0.11428571428571428,0.2857142857142857,0.042649066095711084
buenas le llamaba porque él quería abrir una cuenta conjunta con mi pareja y entonces buenas necesito saber cómo se hace la gestión si hay que ir a la entidad o si se puede hacer a través de la aplicación online,"buenas, le llamaba porque quería abrir una cuenta conjunta con mi pareja y entonces bueno necesito saber cómo se hace la gestión si hay que ir a la entidad o si se puede hacer a través de la aplicación online.",0.9309370517730713,19.13325,0.0975609756097561,0.03317535545023697,0.0975609756097561,0.04865545852236663
quisiera crear una cuenta conjunta con mi esposo entonces quería saber en qué parte de la aplicación puedo encontrar los opción,"quisiera crear una cuenta conjunta con mi esposo, entonces quería saber en que parte de la aplicación puedo encontrar su opción.",0.5061507225036621,8.359125,0.19047619047619047,0.047244094488188976,0.19047619047619047,0.060550682338601475
en qué parte de la aplicación se encuentra la opción de una cuenta conjunta como como la configura,"en que parte de la aplicación se encuentra la opción de una cuenta conjunta, como la configuro.",0.4179098606109619,7.082625,0.2222222222222222,0.08163265306122448,0.2222222222222222,0.05900493963904088
en qué parte de la aplicación se encuentra la opción para crear una cuenta conjunta,en que parte de la aplicación se encuentra la opción para crear una cuenta conjunta.,0.3828127384185791,5.632,0.13333333333333333,0.024096385542168676,0.13333333333333333,0.06797101179307158
me gustaría crear una cuenta nueva con mi pareja qué pasos tengo que hacer,"me gustaría crear una cuenta nueva con mi pareja, ¿ qué pasa sino qué hacer?",0.5121557712554932,6.144,0.42857142857142855,0.13513513513513514,0.4,0.08335868672778209
hola buenas me gustaría abrir una cuenta conmigo y con un socio,"hola, buenas, me gustaría abrir una cuenta conmigo y con un socio. ¿ me puedo indicar cuál cocinan los casos a seguir en este caso?",0.6408977508544922,10.666625,1.3333333333333333,1.0793650793650793,0.64,0.060084398847291644
hola buenas me gustaría crear una cuenta conjunta para usarla con otra persona y quiero saber cómo se configura con cuántas personas puedo tenerla y demás,"hola, buenas. me gustaría crear una cuenta conjunta para usarla con otra persona y quiero saber cómo se configura, con cuantas personas puedo tenerla y demás",0.6704776287078857,13.909375,0.15384615384615385,0.025974025974025976,0.15384615384615385,0.04820328941508053
hola buenas pues mira llamaba porque me gustaría realizar una cuenta conjunta como podrías configurarla,"hola buena, pues mire, llamaba porque me gustaría realizar una cuenta conjunta. ¿ cómo podría configurarla?",0.5113492012023926,8.618625,0.4666666666666667,0.08737864077669903,0.4375,0.05933071704621011
hola buenos días necesitaba ayuda para configurar una cuenta conjunta ya que me gustaría crear una con mi pareja aparte de la que ya tengo yo en virtualmente y no sé si tengo que ir a la oficina o lo puedo hacer directamente desde la aplicación de la banca,hola buenos días necesito ayuda para configurar una cuenta conjunta ya que me gustaría crear una con mi pareja aparte de la que ya tengo yo individualmente y no sé si tengo que ir a la oficina o lo puedo hacer directamente desde la aplicación de la banca,0.9470169544219971,16.298625,0.061224489795918366,0.03125,0.061224489795918366,0.05810410107736064
hola me gustaría abrir una cuenta conjunta pero no sé como configurarla me puede decir en qué parte de la aplicación puedo abrir una cuenta conjunta,"pallar me gustaría abrir una cuenta conjunta, pero no sé cómo configurarla. ¿ me puede decir en qué parte de la aplicación puedo abrir una cuenta conjunta?",0.6450083255767822,8.618625,0.23076923076923078,0.06756756756756757,0.2222222222222222,0.07483888968098534
es posible crear una cuenta con otra persona,es posible crear una cuenta con otra persona.,0.3675997257232666,5.376,0.125,0.022727272727272728,0.125,0.06837792517173857
quiero abrir una cuenta conjunta con mi mujer,quiero abrir una cuenta conjunta con mi mujer.,0.4025559425354004,4.949375,0.125,0.022222222222222223,0.125,0.08133470236856177
me gustaría crear una cuenta conjunta con un con mi pareja y quería conocer en dónde puedo realizar la en la web bancaria porque he estado mirando las opciones de cuentas y no encuentro la ubicación de la pestaña dónde puedo seleccionar cuenta conjunta y continuar con su creación muchas gracias,"hola me gustaría crear una cuenta conjunta con mi pareja y quería conocer en dónde puedo regresarla en la web bancaria, porque he estado mirando las opciones de cuentas y no encuentro la ubicación de la pestaña donde puedo seleccionar cuenta conjunta y continuar con su con su creación muchas gracias.",1.1277918815612793,23.808,0.19607843137254902,0.09152542372881356,0.18518518518518517,0.04737029072418008
Ono y hacer una cuenta y con otra persona los dos podamos acceder a la cuenta de que quería saber cómo podría hacer esto y la aplicación imputan quedar para conectar una cuenta a la que podamos hacer los dos,"mira, quería hacer una cuenta con otra persona, en lo que los dos podamos acceder a la cuenta saber cómo podría hacer eso y de la obligación, en peleta un pilar para poder cegar una cuenta a la que podamos acceder los dos o se crea una contraseña conjunta, o como hacemos, para poder los dos mirar la mesma cuenta.",1.256873607635498,28.607,0.925,0.7681159420289855,0.578125,0.04393587610149607
hola buenas llamada porque quiero ver el saldo de mi cuenta corriente así que por favor muestren me el saldo que tengo en mi cuenta corriente,"hola, buena llama, porque quiero ver el sardo de mi cuenta corriente. así que, por favor, muétreme el sardo que tengo en mi cuenta corriente.",0.7242071628570557,12.16725,0.4230769230769231,0.09929078014184398,0.4230769230769231,0.05952102265154868
hola me gustaría saber el saldo que tengo la cuenta corriente que tengo contrato,hola me gustaría saber el saldo que tengo la cuenta corriente que tengo contrataba con ustedes.,0.4306216239929199,7.244625,0.21428571428571427,0.1875,0.1875,0.05944015376819641
hola buenas llamaba para saber si me podrías decir el saldo que tengo actualmente en la cuenta,"hola, buenas llamadas, saber si me podría decir el saldo que tengo actualmente en la cuenta.",0.349973201751709,4.394625,0.29411764705882354,0.09574468085106383,0.29411764705882354,0.07963664743902131
muéstrame el saldo de mi cuenta,muéstrame el saldo de mi cuenta.,0.30330514907836914,4.352,0.16666666666666666,0.03225806451612903,0.16666666666666666,0.06969327874043409
buenos días llamaba para saber el saldo de mi cuenta corriente,buenos días llamaba para saber el saldo de mi cuenta corriente,0.4102668762207031,6.485375,0.0,0.0,0.0,0.0632603166695377
hola quería saber el saldo de mi cuenta por favor,"hola, querías saber el saldo de mi cuenta, por favor.",0.33423566818237305,4.922625,0.4,0.08163265306122448,0.4,0.0678978529102609
hola quiero saber el saldo disponible en mi cuenta,o la quiero saber el salo disponible en mi cuenta.,0.36417198181152344,5.387,0.4444444444444444,0.08,0.4,0.06760200145006932
hola buenas tardes en este momento no puedo entrar en mi cuenta online por tanto usted me podría decir cuál es mi saldo en este momento muchas gracias,"hola, buenas tardes, soy el cliente x en este momento no puedo entrar en mi cuenta online, por tanto, usted me podría decir cuál es mi saldo en este momento muchas gracias. además, quisiera saber cómo solucionar el problema que tengo para entrar a mi cuenta gracias.",1.1575636863708496,28.928,0.8571428571428571,0.7733333333333333,0.5106382978723404,0.04001533760961178
buenos días quería saber cómo puedo consultar el saldo,buenos días quería saber cómo puedo consultar el salto de mi cuerpo.,0.374377965927124,5.546625,0.4444444444444444,0.25925925925925924,0.3333333333333333,0.06749653454616529
hola me puedes mostrar el saldo de mi cuenta bancaria por favor,"hola, ¿ me puedes mortar el saldo de mi cuenta? ¿ bancaria? por favor",0.40944981575012207,6.741375,0.5,0.14285714285714285,0.42857142857142855,0.060736840147614116
hola bueno he tenido un problema con la aplicación del móvil así que no he podido mirarlo pero me gustaría saber cuál es el saldo de mi cuenta y si me podríais enseñar cuánto tengo ahora mismo,"hola, bueno he tenido un problema con la aplicación del móvil así que no he podido mirarlo, y me gustaría saber cuál es el saldo de mi cuenta y si me podríais enseñar cuanto tengo ahora mismo.",0.7131819725036621,13.909375,0.13513513513513514,0.041666666666666664,0.13513513513513514,0.051273473646634884
buenos días quisiera saber el saldo de mi cuenta de mi cuenta corriente y cómo puedo conseguir conocerlo qué pasos tengo que seguir gracias,"buenos días, quisiera saber el saldo de mi cuenta, de mi cuenta corriente y ¿ cómo puedo conseguir conocer lo que pasas? tengo que seguir, gracias.",0.6251370906829834,11.52,0.375,0.07194244604316546,0.34615384615384615,0.05426537245512009
me gustaría conocer el saldo de mi cuenta corriente,me gustaría conocer el saldo de mi cuenta corriente,0.32773256301879883,4.181375,0.0,0.0,0.0,0.07837913677170759
hola buenas tardes en llamar porque estoy teniendo una habitación y me gustaría saber el saldo que tengo,"hola, buenas tardes. llamada porque estoy teniendo problemas en la habitación y me gustaría saber, no me gustaría si me podría decir por favor el saldo que tengo en la cuenta, bueno yo aprovecho ayudarme el saldo de las dos cuentas tanto la de ahorro como la normal, la de diario muchas gracias.",0.9220402240753174,19.2,2.3333333333333335,1.9038461538461537,0.7777777777777778,0.04802292833725612
hola llamo porque quiero saber cuánto saldo tengo en la cuenta corriente por favor gracias,"hola, llamo porque quiero saber cuánto saldo tengo la cuenta corriente, por favor, gracias.",0.42975354194641113,6.058625,0.3333333333333333,0.07777777777777778,0.3333333333333333,0.0709325204887926
hola llevaba ya que no puedo acceder a la aplicación del banco y me gustaría saber cuál es el saldo de mi cuenta,on la llamaba ya que no puedo acceder a la aplicación del banco y me gustaría saber cuál es el saldo de mi cuenta.,0.6003475189208984,7.424,0.17391304347826086,0.05357142857142857,0.16666666666666666,0.08086577571671584
hola me gustaría consultar el saldo de mi cuenta,"hola, me gustaría consultar el saldo de mi cuenta.",0.3626973628997803,4.778625,0.2222222222222222,0.041666666666666664,0.2222222222222222,0.0758999425357253
buenos días me gustaría saber el saldo actual de mi cuenta corriente así puedo saber la cantidad de ingresos y gastos que tengo mensualmente y organizarme mejor económicamente gracias,"buenos días me gustaría saber el saldo actual de mi cuenta corriente, así puedo saber la cantidad de ingresos y gastos que tengo mensualmente y organizarme mejor económicamente, gracias",0.8177826404571533,16.64,0.06896551724137931,0.01092896174863388,0.06896551724137931,0.049145591373627
hola muy buenas me gustaría ver el saldo de mi cuenta corriente podría decirme lo que hay,"hola muy buenas. me gustaría ver el saldo de mi cuenta corriente, ¿ podría decirme lo que hay?",0.39572930335998535,5.546625,0.23529411764705882,0.056179775280898875,0.2222222222222222,0.0713459632407068
hola buenos días mire les llamaba para preguntar sobre el saldo que tengo en mi cuenta porque había un problema con la aplicación y y no me aparece y quería consultarlo muchas,"hola, buenos días, mire, eh, los llamaba para preguntar sobre el saldo que tengo en mi cuenta, porque había un problema con la aplicación, y, y no me parece, y quería consultarlo. muchas gracias.",0.6124489307403564,11.008,0.34375,0.13142857142857142,0.3235294117647059,0.05563671245824459
buenos días mira me gustaría saber cuál es el saldo en mi cuenta corriente a los que intentando mirar por la aplicación pero me está dando un problemilla,"buenos días, mira me gustaría saber cuál es el saldo en mi cuenta corriente estoy intentando mirar por la aplicación pero me está dando un problema.",0.6207187175750732,10.410625,0.17857142857142858,0.08496732026143791,0.17857142857142858,0.05962357856277344
hola he tenido problemas para ver el saldo de la cuenta así que por eso ya,"hola, he tenido problemas para ver el saldo de la cuenta así que por eso llamo",0.38149213790893555,6.144,0.125,0.06756756756756757,0.125,0.06209181932111581
hola buenas tardes me llamo para venir con Daniel Pérez hablo de mi cuenta corriente que esto que lo intentamos jugar por internet pero no me contarás si podría llegar,"hola, buenas tardes. me llamo para saber si podría encontrar mi sobre el saldo de mi cuenta, corriente, puesto que lo he intentado observar por internet pero no lo encontraba, así que me preguntaba si podría llegar, para saber estas cosas de mi",0.942044734954834,19.882625,0.9666666666666667,0.6347305389221557,0.6590909090909091,0.04738029988267817
hola buenos días llamaba porque quería saber el saldo que hay disponible en mi cuenta,"hola, buenos días, llamaba porque quería saber el saldo que hay disponible en mi cuenta, muchas gracias.",0.6401021480560303,9.301375,0.3333333333333333,0.2235294117647059,0.29411764705882354,0.06881801325675292
muéstrame el saldo de mi cuenta corriente,muéstrame el saldo de mi cuenta corriente.,0.36025452613830566,5.546625,0.14285714285714285,0.024390243902439025,0.14285714285714285,0.06495022218706073
hola quiero saber el saldo de mi cuenta,"hola quiero saber el saldo de mi cuenta. buenos días quiero saber el saldo de la cuenta corriente. por favor, muéstrame el saldo de mi cuenta.",0.7910921573638916,17.066625,2.25,2.641025641025641,0.6923076923076923,0.04635316926245767
quisiera saber el saldo de mi cuenta cómo se encuentra actualmente,"hola quisiera saber el saldo de mi cuenta, como se encuentra actualmente.",0.42198705673217773,6.130125,0.36363636363636365,0.12121212121212122,0.3333333333333333,0.06883824664785429
podríamos porque hay mostrarme cuánto cuánto tiene misa con su tengo en la cuenta por favor no sé cuánto saldo tengo en la cuenta,"me podríamos poner ahí cuánto, cuatro días mi salto tengo en la cuenta por favor cuando salto tengo en la cuenta.",0.6285266876220703,11.946625,0.625,0.34108527131782945,0.6,0.0526112343546458
buenas me gustaría saber cuál es el saldo de mi cuenta corriente por favor,"conas me gustaría saber cuál es el saldo de mi cuenta corriente, por favor.",0.39670276641845703,5.973375,0.21428571428571427,0.06756756756756757,0.21428571428571427,0.06641183023306875
me gustaría saber el saldo de mi cuenta,me gustaría saber el cargo de mi cuenta.,0.33351683616638184,3.584,0.25,0.10256410256410256,0.25,0.09305715294820921
hola buenos días llamaba por si quiero consultar el saldo disponible en mi cuenta corriente,hola buenos días llamaba porque quiero consultar el saldo disponible en mi cuenta corriente.,0.4504053592681885,6.741375,0.2,0.04395604395604396,0.2,0.06681209089661805
quiero comprobar el saldo de la cuenta eso de la cuenta corriente y mostrarme el saldo de mi cuenta es urgente por favor,"quiero comprobar el saldo de la cuenta, el saldo de la cuenta corriente y mostrarme el saldo de mi cuenta es urgente, por favor.",0.6074104309082031,10.069375,0.21739130434782608,0.06666666666666667,0.20833333333333334,0.06032255536298957
buenos días quisiera saber el cuál es el saldo de mi contacto gracias,"buenos días, quisiera saber cuál es el salón de mi contacto, gracias.",0.42173337936401367,6.223,0.38461538461538464,0.11594202898550725,0.38461538461538464,0.06777010756291398
muéstrame el saldo de mi cuenta,muéstrame el saldo de mi cuento,0.3047802448272705,3.328,0.16666666666666666,0.03225806451612903,0.16666666666666666,0.09158060241204043
me gustaría conocer el saldo disponible en mi cuenta corriente,me gustaría conocer el saldo disponible en mi cuenta corriente.,0.40310025215148926,7.338625,0.1,0.016129032258064516,0.1,0.05492858023832656
hola buenos días quería saber el saldo de mi cuenta corriente por favor muéstrame el saldo de mi cuenta corriente gracias,"hola buenos días quería saber el saldo de mi cuenta corriente, por favor el saldo de mi cuenta corriente gracias",0.5379464626312256,7.594625,0.09523809523809523,0.09090909090909091,0.09523809523809523,0.07083252466464449
figura buenos días mira quería saber el saldo de mi cuenta corriente a ver si me la podrían consultar y indicar por favor gracias,"sí digo alguna novia, mira quería saber el sábado de mi cuenta corriente a ver si me la podrían consultar y indicar por favor, gracias",0.7372086048126221,16.64,0.25,0.15503875968992248,0.24,0.04430340173152777
buenos días me gustaría saber cuánto saldo tengo en la cuenta,"buenos días, me gustaría saber cuánto saldo tengo en la cuenta.",0.35843682289123535,5.12,0.18181818181818182,0.03278688524590164,0.18181818181818182,0.0700071919709444
buenos días por favor quería consultar el saldo de mi cuenta corriente muéstrame el saldo de la cuenta mis últimos movimientos por favor,"buenos días, por favor, quería consultar el saldo de mi cuenta al corriente muéstreme el saldo de la cuenta mis últimos movimientos, por favor.",0.6568365097045898,11.434625,0.2608695652173913,0.058823529411764705,0.25,0.057442767883038565
me gustaría saber cuál es el saldo actual de mi cuenta,me gustaría saber cuál es el saldo actual de mi cuenta.,0.34113407135009766,3.669375,0.09090909090909091,0.018518518518518517,0.09090909090909091,0.09296789544543625
hola buenos días soy cliente de su banco y estaba interesado en conocer el estado de mi cuenta en concreto el saldo en mi cuenta corriente por enseñarme el saldo de mi cuenta,bueno de a ser piliente de su banco y estoy interesado en conocer el estado de mi cuenta en concreto el saldo de mi cuenta corriente podrían enseñarme el saldo de mi cuenta gracias.,0.7167842388153076,14.421375,0.2727272727272727,0.1781609195402299,0.2647058823529412,0.049702905500710416
quiero saber el saldo actual de mi cuenta por favor,"quiero saber el fondo actual de mi cuenta, por favor.",0.3340799808502197,5.461375,0.3,0.09803921568627451,0.3,0.061171404792789305
hola buenas tardes nada llamaba para preguntarles por el saldo de mi cuenta,hola buenas tardes y nada llamaba para preguntarles por el salo de mi cuenta,0.477816104888916,9.216,0.15384615384615385,0.04,0.14285714285714285,0.05184636554784245
me pueden ayudar con mi tarjeta ha dejado de funcionar,¿ me pueden ayudar con mi tarjeta? ¿ has dejado de funcionar?,0.40720605850219727,4.010625,0.5,0.12962962962962962,0.4166666666666667,0.1015318207267439
hola buenas mira te llamaba porque tengo un problema con mi tarjeta está intentando hacer un pago pero no no funciona no se puede pagar,"hola buena, mira si llamabas porque tengo un problema con mi tarjeta estoy intentando hacer un pago pero no funciona, no se puede pagar.",0.6034915447235107,9.938125,0.28,0.08148148148148149,0.28,0.060724889727540234
hola buenas tardes estoy intentando comprar online y no problemas con tarjeta me dice que no funcionan,"hola, buenas tardes estoy intentando comprar online y estoy teniendo problemas con la tarjeta, me dice que no funciona, le meto el código c v, le meto todo, la tarjeta todavía no ha caducado, me dice que mi pago se rechaza, se rechaza, se rechaza, lo intento tres veces sobre todo porque espero que no me cobren todas las tres veces que lo intenta era por ver si me podrías echar un cable. muchas gracias.",1.3208286762237549,26.88,3.588235294117647,2.9705882352941178,0.8133333333333334,0.04913797158570517
hola he tenido un problema al realizar un pago con mi tarjeta me lo ha denegado sabes por qué ha pasado esto,"hola he tenido un problema realizar un pago con mi tarjeta, me lo ha denegado, saben por qué ha pasado esto",0.6344764232635498,9.130625,0.18181818181818182,0.05555555555555555,0.18181818181818182,0.06948882724496404
o cuando está mi tarjeta no funciona porque ya sabes porque no estás comprando,"estoy intentando usar mi tarjeta, y no funciona, pues quería saber por qué no está funcionando si me pueden decir el motivo, o si no que si se puede arreglar, quién me la arreglan, a ver, porque no funciona.",0.8555963039398193,17.461375,2.5714285714285716,1.8205128205128205,0.9,0.04899936596859178
hola mira buenas llamo porque no sé por qué pero mi tarjeta no funciona como que no me deja pagar con ella que puedo hacer,"hola, mira, buena, llamo porque, no sé por qué, pero mi tarjeta no funciona. como que no me deja pagar con ella. ¿ qué puedo hacer?",0.4782135486602783,7.765375,0.4,0.09016393442622951,0.38461538461538464,0.06158280168829945
