path,audio,transcription,english_transcription,intent_class,lang_id,similarity,tts_time
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~BALANCE\602664f0dc3604f481bcb4a2.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~BALANCE\\602664f0dc3604f481bcb4a2.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ...,  0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",buenos días me gustaría saber cuánto saldo tengo en la cuenta,good morning I would like to know how much balance I have in the account,4,5,0.765316367149353,0.49793529510498047
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~BALANCE\60266037c7abb7f83213814f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~BALANCE\\60266037c7abb7f83213814f.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00195312,
        0.0012207 ,  0.0012207 ]), 'sampling_rate': 8000}",buenos días por favor quería consultar el saldo de mi cuenta corriente muéstrame el saldo de la cuenta mis últimos movimientos por favor,good morning please I wanted to check the balance of my checking account show me the balance of the account my last movements please,4,5,0.8553797602653503,0.6604957580566406
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~BALANCE\6026640ddc3604f481bcb3f0.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~BALANCE\\6026640ddc3604f481bcb3f0.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00024414,
        0.00024414,  0.        ]), 'sampling_rate': 8000}",me gustaría saber cuál es el saldo actual de mi cuenta,I would like to know what is the current balance of my account,4,5,0.8173086047172546,0.5273950099945068
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~BALANCE\60266456c7abb7f83213830c.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~BALANCE\\60266456c7abb7f83213830c.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ...,  0.        ,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",hola buenos días soy cliente de su banco y estaba interesado en conocer el estado de mi cuenta en concreto el saldo en mi cuenta corriente por enseñarme el saldo de mi cuenta,"Hello, good morning, I am a customer of your bank and I was interested in knowing the status of my account, specifically the balance in my checking account for showing me the balance of my account",4,5,0.8872492909431458,0.5523548126220703
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~BALANCE\6026620ec421a821df7c16fb.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~BALANCE\\6026620ec421a821df7c16fb.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",quiero saber el saldo actual de mi cuenta por favor,I want to know the current balance of my account please,4,5,0.8657554388046265,0.5139868259429932
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~BALANCE\602665dec7abb7f8321383f1.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~BALANCE\\602665dec7abb7f8321383f1.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.00024414, 0.00048828,
       0.00048828]), 'sampling_rate': 8000}",hola buenas tardes nada llamaba para preguntarles por el saldo de mi cuenta,"Hello, good afternoon, nothing called to ask you about the balance of my account",4,5,0.8792988061904907,0.6195158958435059
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602666cdc7abb7f832138527.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602666cdc7abb7f832138527.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",me pueden ayudar con mi tarjeta ha dejado de funcionar,can you help me with my card has stopped working,6,5,0.8371649980545044,0.5051326751708984
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266509dc3604f481bcb4b5.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266509dc3604f481bcb4b5.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hola buenas mira te llamaba porque tengo un problema con mi tarjeta está intentando hacer un pago pero no no funciona no se puede pagar,"hello good look I was calling you because I have a problem with my card is trying to make a payment but it does not work, you cannot pay",6,5,0.8674865961074829,0.5397775173187256
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602666c0c7abb7f832138516.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602666c0c7abb7f832138516.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",hola buenas tardes estoy intentando comprar online y no problemas con tarjeta me dice que no funcionan,"Hello, good afternoon, I'm trying to buy online and no card problems, it tells me that they don't work",6,5,0.8535071611404419,0.6015713214874268
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266784c7abb7f8321385ec.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266784c7abb7f8321385ec.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",hola he tenido un problema al realizar un pago con mi tarjeta me lo ha denegado sabes por qué ha pasado esto,"hello I had a problem when making a payment with my card I was denied it, you know why this has happened",6,5,0.8608275651931763,0.6215729713439941
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266734c7abb7f8321385b2.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266734c7abb7f8321385b2.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",o cuando está mi tarjeta no funciona porque ya sabes porque no estás comprando,or when my card is there it does not work because you know why you are not buying,6,5,0.787807822227478,0.6090786457061768
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266534c7abb7f832138350.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266534c7abb7f832138350.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00268555, 0.00219727,
       0.00073242]), 'sampling_rate': 8000}",hola mira buenas llamo porque no sé por qué pero mi tarjeta no funciona como que no me deja pagar con ella que puedo hacer,"hello look good I'm calling because I don't know why but my card doesn't work like it won't let me pay with it, what can I do?",6,5,0.9139279127120972,0.5183863639831543
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602666b7cfa37e1cf217afca.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602666b7cfa37e1cf217afca.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",el pago con mi tarjeta se ha rechazado,the payment with my card has been declined,6,5,0.7277660369873047,0.5723972320556641
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602662c0dc3604f481bcb392.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602662c0dc3604f481bcb392.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",hola buenas tardes llamo porque he tenido un problema con la tarjeta que pertenece a un pago pero y la cartilla como que no funciona así que vamos para avisar de que no,"Hi, good afternoon, I'm calling because I had a problem with the card that belongs to a payment, but the card doesn't work, so let's go to warn that it doesn't.",6,5,0.840050220489502,0.6046173572540283
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602666a6c7abb7f8321384f9.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602666a6c7abb7f8321384f9.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",hola por favor me puedes ayudar con mi tarjeta,hello please can you help me with my card,6,5,0.7968840599060059,0.48672986030578613
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602665fbc421a821df7c175d.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602665fbc421a821df7c175d.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00048828,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hola buenos días la verdad es que no sé si está corriendo un problema con mi tarjeta porque no no consigo utilizarla todo debería de estar bien si por favor lo pueden revisar no entiendo cuál puede ser el problema muchas gracias,"Hello, good morning, the truth is that I don't know if there is a problem with my card because no, I can't use it, everything should be fine, if you can please review it, I don't understand what the problem may be, thank you very much",6,5,0.8466557264328003,0.5717899799346924
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266517dc3604f481bcb4c2.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266517dc3604f481bcb4c2.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",quería saber qué pasa con mi tarjeta que no funciona me rechazan los pagos,"I wanted to know what happens with my card that does not work, they reject my payments",6,5,0.8903229236602783,0.48799753189086914
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\6026656bc7abb7f83213837e.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\6026656bc7abb7f83213837e.wav', 'array': array([ 0.        , -0.00024414,  0.        , ..., -0.00024414,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",hola mira resulta que tengo una tarjeta con vuestro banco y he intentado hacer un pago pero me resulta imposible me deniega el pago que podría hacer,"Hello, look, it turns out that I have a card with your bank and I have tried to make a payment but it is impossible, they deny me the payment that I could make",6,5,0.8582389950752258,0.6657888889312744
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\6026670cc7abb7f832138580.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\6026670cc7abb7f832138580.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00024414,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",porque se rechaza mi pago,because my payment is declined,6,5,0.7321298122406006,0.48676419258117676
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602667e6dc3604f481bcb5ca.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602667e6dc3604f481bcb5ca.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",no puedo usar mi tarjeta porque no quiere pagar me podéis ayudar con esto,"I can't use my card because I don't want to pay, can you help me with this?",6,5,0.8510956764221191,0.6656432151794434
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\6026678fc7abb7f8321385f5.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\6026678fc7abb7f8321385f5.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.        ,
       0.00024414]), 'sampling_rate': 8000}",he tenido un problema con mi tarjeta al pagar en el supermercado me la ha rechazado,"I had a problem with my card when paying at the supermarket, it was rejected",6,5,0.8681461811065674,0.5500426292419434
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266785c7abb7f8321385ee.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266785c7abb7f8321385ee.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",me gustaría que me ayudarán con la tarjeta bancaria tiene un problema y no puedo realizar operaciones con la tarjeta a la hora de pagar me sale un error y no me deja ni la clave pin y efectuar pagos bancarios y piletas la tarjeta en condiciones no sé porque se rechaza mi pago,I would like you to help me with the bank card there is a problem and I cannot carry out operations with the card at the time of payment I get an error and it does not even leave me the pin code and make bank payments and pools the card in conditions I do not know why my payment is declined,6,5,0.8695074915885925,0.5596814155578613
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\6026678bc421a821df7c178c.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\6026678bc421a821df7c178c.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
        0.00146484,  0.00341797]), 'sampling_rate': 8000}",hola buenos días me puedes ayudar con mi tarjeta y tengo realizar un pago pero no me funciona,"Hello, good morning, can you help me with my card and I have to make a payment but it doesn't work for me",6,5,0.7822088003158569,0.5606811046600342
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\6026671bc7abb7f832138591.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\6026671bc7abb7f832138591.wav', 'array': array([-0.00073242, -0.00073242, -0.00073242, ...,  0.00048828,
       -0.00048828, -0.00073242]), 'sampling_rate': 8000}",hola buenas mi tarjeta no funciona y no me deja pagar,hello good my card does not work and does not let me pay,6,5,0.8560881018638611,0.5616376399993896
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602666e7c7abb7f832138551.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602666e7c7abb7f832138551.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",mi tarjeta no funciona,my card doesn't work,6,5,0.7711843848228455,0.5874245166778564
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266618c7abb7f832138434.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266618c7abb7f832138434.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.00024414,
       -0.00073242, -0.00097656]), 'sampling_rate': 8000}",buenas estoy intentando realizar un pago con mi tarjeta pero no funciona me dice que la rechaza pero la tarjeta tiene saldo podrían ayudarme a solucionar este problema,"Well I'm trying to make a payment with my card but it doesn't work, it tells me that it rejects it but the card has a balance, you could help me solve this problem",6,5,0.8864444494247437,0.547706127166748
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266585c7abb7f832138396.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266585c7abb7f832138396.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.        ]), 'sampling_rate': 8000}",hola buenos días mira es que tengo vuestra tarjeta y no me deja utilizarla o sea no se debe haber algún problema o algo consultamelo a la mayor brevedad posible por favor,"Hello, good morning, look, I have your card and it won't let me use it, so there should be no problem or something, please ask me as soon as possible.",6,5,0.8653985261917114,0.5478789806365967
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266486dc3604f481bcb444.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266486dc3604f481bcb444.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00170898,
       -0.00073242, -0.00097656]), 'sampling_rate': 8000}",estoy tratando de realizar un pago y mi tarjeta sale como denegada entonces quisiera saber qué está pasando con mi tarjeta,I am trying to make a payment and my card comes out as denied so I would like to know what is happening with my card,6,5,0.8575987815856934,0.6177875995635986
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266415dc3604f481bcb3f3.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266415dc3604f481bcb3f3.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",hola buenos días me llamo porque tenía un problema con mi tarjeta he ido a pagar en el supermercado y rechazaba me pagó pero no sé el motivo por el que no puedo utilizarla me lo puedes explicar,"Hello, good morning, I'm calling because I had a problem with my card. I went to pay at the supermarket and he refused, he paid me, but I don't know why I can't use it, can you explain it to me",6,5,0.8434232473373413,0.5074882507324219
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266672c7abb7f8321384aa.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266672c7abb7f8321384aa.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",hola buenos días es que he tenido un problema con la tarjeta varias veces me la han rechazado pero no no entiendo porque se ha rechazado si tengo y todo dentro de la tarjeta y he pagado,hello good morning is that I have had a problem with the card several times it has been rejected but no I do not understand why it has been rejected if I have and everything inside the card and I have paid,6,5,0.873859167098999,0.5776677131652832
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\6026669cc7abb7f8321384ec.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\6026669cc7abb7f8321384ec.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00024414,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",necesito ayuda con mi tarjeta no sé porque no funciona y porque se rechaza un pago que hice,I need help with my card I don't know why it doesn't work and why a payment I made is being rejected,6,5,0.8221505880355835,0.5835344791412354
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602666b2c7abb7f832138505.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602666b2c7abb7f832138505.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",hola buenos días estaba realizando unas compras ahora mismo y he rechazado mi pago creo que era que no podía usar mi tarjeta por algún motivo no estaba funcionando y me preguntaba si podrían ayudarme a resolver este problema arreglar la tarjeta o al menos decirme qué es lo que está sucediendo con la tarjeta,hello good morning I was making some purchases right now and I have rejected my payment I think it was that I could not use my card for some reason it was not working and I was wondering if you could help me solve this problem fix the card or at least tell me what it is is happening with the card,6,5,0.8573048114776611,0.5580174922943115
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\6026615bcfa37e1cf217af58.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\6026615bcfa37e1cf217af58.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",hola estoy probando mi tarjeta y no funciona que puede pasar,"Hi, I'm testing my card and it doesn't work, what can happen?",6,5,0.8022938370704651,0.5466156005859375
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\602667b7c421a821df7c178d.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\602667b7c421a821df7c178d.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00195312,
       -0.00195312, -0.00292969]), 'sampling_rate': 8000}",buenos días la tarjeta de mi banco no está funcionando podrían ayudarme por favor es urgente,good morning my bank card is not working could you help me please it is urgent,6,5,0.8743757009506226,0.5569601058959961
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266620c7abb7f832138441.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266620c7abb7f832138441.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00549316,
        0.01501465,  0.00549316]), 'sampling_rate': 8000}",dónde pueden ayudar con mi tarjeta de crédito o está cayendo rápido a veces porque a veces me dice que no puede ser ya,where can they help with my credit card or is it falling fast sometimes because sometimes it tells me it can't be anymore,6,5,0.8294156193733215,0.5589001178741455
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~CARD_ISSUES\60266785dc3604f481bcb5c7.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~CARD_ISSUES\\60266785dc3604f481bcb5c7.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hola buenos días llamaba porque mi tarjeta no hace operaciones no consigo pagar con ella en ningún sitio siempre se me rechaza,"Hello, good morning, I was calling because my card does not do operations, I cannot pay with it anywhere I am always rejected",6,5,0.8754072189331055,0.5975794792175293
