path,audio,transcription,english_transcription,intent_class,lang_id,similarity,tts_time
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602b97f4963e11ccd901cb92.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602b97f4963e11ccd901cb92.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",hi I'm going to be going abroad and I'd like to know if I can use my card in England while I'm there and work if I have to do anything special to activate it,hi I'm going to be going abroad and I'd like to know if I can use my card in England while I'm there and work if I have to do anything special to activate it,0,4,0.8872686624526978,0.5990602970123291
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba4a8963e11ccd901cc9a.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba4a8963e11ccd901cc9a.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",work is sending me overseas you are I was wondering make sure my card will work overseas,work is sending me overseas you are I was wondering make sure my card will work overseas,0,4,0.8699260950088501,0.6547067165374756
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602b9aea963e11ccd901cbd8.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602b9aea963e11ccd901cbd8.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00646973, 0.00744629,
       0.00646973]), 'sampling_rate': 8000}",I'm planning to go to the UK on the 16th and come back on the 24th I was wondering if my car,I'm planning to go to the UK on the 16th and come back on the 24th I was wondering if my car,0,4,0.8663872480392456,0.5365960597991943
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba22c963e11ccd901cc57.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba22c963e11ccd901cc57.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",hi I'm going to be traveling abroad in Japan and I just wondered if I'm going to be able to use my bank card when I'm there if you could let me know that would be great thank you,hi I'm going to be traveling abroad in Japan and I just wondered if I'm going to be able to use my bank card when I'm there if you could let me know that would be great thank you,0,4,0.8591850996017456,0.5404715538024902
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba6b805f96973d6794458.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba6b805f96973d6794458.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",do I need to do anything for my card to work when I'm abroad,do I need to do anything for my card to work when I'm abroad,0,4,0.8309820890426636,0.6288778781890869
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba090bb1e6d0fbce91fda.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba090bb1e6d0fbce91fda.wav', 'array': array([ 0.00024414,  0.00024414,  0.        , ..., -0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hello I will be traveling in Europe next month and I wanted to know if my card was work abroad or if there's anything I need to do in order to set that up,hello I will be traveling in Europe next month and I wanted to know if my card was work abroad or if there's anything I need to do in order to set that up,0,4,0.8534971475601196,0.5753002166748047
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba089bb1e6d0fbce91fd9.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba089bb1e6d0fbce91fd9.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hi there I just wanted to know if I'm traveling out of the country with my car,hi there I just wanted to know if I'm traveling out of the country with my car,0,4,0.8070456981658936,0.6142363548278809
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602bab5905f96973d67944ba.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602bab5905f96973d67944ba.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",love you to use his card anywhere if I'm in Spain and Portugal,love you to use his card anywhere if I'm in Spain and Portugal,0,4,0.8480449914932251,0.4769906997680664
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602b97075f67b421554f635e.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602b97075f67b421554f635e.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00048828, 0.00073242,
       0.00024414]), 'sampling_rate': 8000}",hello I'm calling you to see if I can use my card abroad currently I'm in Japan and I don't know if I'm able to use my card processing in some stores,hello I'm calling you to see if I can use my card abroad currently I'm in Japan and I don't know if I'm able to use my card processing in some stores,0,4,0.9050316214561462,0.5408868789672852
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba898bb1e6d0fbce92101.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba898bb1e6d0fbce92101.wav', 'array': array([ 0.        , -0.00024414, -0.00024414, ...,  0.        ,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",I'm going on vacation for a few weeks,I'm going on vacation for a few weeks,0,4,0.7809821963310242,0.5919041633605957
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba316bb1e6d0fbce9200d.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba316bb1e6d0fbce9200d.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00244141, 0.00402832,
       0.00268555]), 'sampling_rate': 8000}",yes I'm going to Europe in like a month I was wondering if my card would work over there as well as here as soon as head of time to make sure that work,yes I'm going to Europe in like a month I was wondering if my card would work over there as well as here as soon as head of time to make sure that work,0,4,0.8491802215576172,0.5508873462677002
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba50b05f96973d6794438.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba50b05f96973d6794438.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.0012207 ,  0.00146484]), 'sampling_rate': 8000}",yeah I need to use my card I'm going for a vacation can I pay for yeah I'm going to be out for a few weeks and I wanted to ask if I need to do anything to,yeah I need to use my card I'm going for a vacation can I pay for yeah I'm going to be out for a few weeks and I wanted to ask if I need to do anything to,0,4,0.8332117795944214,0.5832798480987549
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602b9933963e11ccd901cbae.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602b9933963e11ccd901cbae.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.        , 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",I am traveling out of my car,I am traveling out of my car,0,4,0.7337878942489624,0.515113115310669
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602b94f65f67b421554f6351.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602b94f65f67b421554f6351.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.0012207 , 0.00195312,
       0.00244141]), 'sampling_rate': 8000}",like this Christmas going on vacation and they're trying to get everything figured out before they go,like this Christmas going on vacation and they're trying to get everything figured out before they go,0,4,0.7202793955802917,0.6338241100311279
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba5e2963e11ccd901ccbf.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba5e2963e11ccd901ccbf.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",brayon I recently and I just want to know if it's almost out of work I'm going north and going to be in different countries in different countries one if it's a different word,brayon I recently and I just want to know if it's almost out of work I'm going north and going to be in different countries in different countries one if it's a different word,0,4,0.8438438773155212,0.4949660301208496
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba9b0bb1e6d0fbce92134.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba9b0bb1e6d0fbce92134.wav', 'array': array([0.00024414, 0.        , 0.00024414, ..., 0.01208496, 0.00146484,
       0.01037598]), 'sampling_rate': 8000}",hi I would like to know whether or not my credit card will work abroad on traveling abroad and want to know if I can use it,hi I would like to know whether or not my credit card will work abroad on traveling abroad and want to know if I can use it,0,4,0.7218530774116516,0.5742270946502686
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602bab47963e11ccd901cd87.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602bab47963e11ccd901cd87.wav', 'array': array([ 0.        ,  0.00024414,  0.00024414, ..., -0.00146484,
       -0.00073242, -0.00024414]), 'sampling_rate': 8000}",sister card work abroad,sister card work abroad,0,4,0.8478189706802368,0.5308585166931152
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba132bb1e6d0fbce91fe3.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba132bb1e6d0fbce91fe3.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",oh yes I'm going to Japan for a couple of weeks on vacation and I wanted to know if I can use my card,oh yes I'm going to Japan for a couple of weeks on vacation and I wanted to know if I can use my card,0,4,0.801541268825531,0.46643495559692383
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602baa5c963e11ccd901cd68.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602baa5c963e11ccd901cd68.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",hello I am called because I want to ask about using my card in Nigeria I'll be going there in about 2 weeks and I just wanted to call to see if I needed anything to my account is there anything I need to do before using gift card in Nigeria thank you,hello I am called because I want to ask about using my card in Nigeria I'll be going there in about 2 weeks and I just wanted to call to see if I needed anything to my account is there anything I need to do before using gift card in Nigeria thank you,0,4,0.896612823009491,0.6021196842193604
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602b9696963e11ccd901cb79.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602b9696963e11ccd901cb79.wav', 'array': array([-0.00024414, -0.00024414,  0.        , ...,  0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",I need my card abroad can I pay for things I'm stamps hi yes I'm going on vacation for a few weeks and wanted to ask if I have to do it,I need my card abroad can I pay for things I'm stamps hi yes I'm going on vacation for a few weeks and wanted to ask if I have to do it,0,4,0.8465374708175659,0.6131441593170166
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~ABROAD\602ba9dbbb1e6d0fbce9213c.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~ABROAD\\602ba9dbbb1e6d0fbce9213c.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00244141,
       -0.00195312, -0.00268555]), 'sampling_rate': 8000}",going on vacation for a few weeks and wanted to ask,going on vacation for a few weeks and wanted to ask,0,4,0.8901832699775696,0.5387837886810303
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602ba71905f96973d6794467.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602ba71905f96973d6794467.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00146484,
       0.00170898]), 'sampling_rate': 8000}",I'm having trouble understanding what a direct debit is to provide through Clarity and information for me,I'm having trouble understanding what a direct debit is to provide through Clarity and information for me,8,4,0.8992569446563721,0.49719738960266113
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602bae8305f96973d67944fa.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602bae8305f96973d67944fa.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.00073242,
        0.00073242,  0.00073242]), 'sampling_rate': 8000}",how can I use a direct debit,how can I use a direct debit,8,4,0.8528032302856445,0.5499579906463623
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602b9c39963e11ccd901cbfb.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602b9c39963e11ccd901cbfb.wav', 'array': array([-0.00024414,  0.        ,  0.        , ..., -0.00073242,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",could you tell me about direct debit please,could you tell me about direct debit please,8,4,0.8277710676193237,0.5106775760650635
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602ba4d0963e11ccd901cc9f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602ba4d0963e11ccd901cc9f.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.00024414,
       -0.00317383, -0.00341797]), 'sampling_rate': 8000}",I see this thing called direct debits I don't know exactly what those are can you tell me about them,I see this thing called direct debits I don't know exactly what those are can you tell me about them,8,4,0.8460526466369629,0.5805826187133789
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602ba34b5f67b421554f63e0.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602ba34b5f67b421554f63e0.wav', 'array': array([ 0.        ,  0.00024414, -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",hi there I wanted to inquire about Black Sabbath and see how I want to tell me my direct debit,hi there I wanted to inquire about Black Sabbath and see how I want to tell me my direct debit,8,4,0.8779380321502686,0.6520607471466064
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602b99555f67b421554f637f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602b99555f67b421554f637f.wav', 'array': array([-0.00024414,  0.        ,  0.        , ..., -0.00048828,
        0.00073242,  0.00097656]), 'sampling_rate': 8000}",hello can you show me my direct debits please,hello can you show me my direct debits please,8,4,0.9220666885375977,0.5745370388031006
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602bad38bb1e6d0fbce921e8.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602bad38bb1e6d0fbce921e8.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00048828,
       0.        ]), 'sampling_rate': 8000}",what were my last five direct debit,what were my last five direct debit,8,4,0.8735335469245911,0.6772851943969727
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602ba309963e11ccd901cc6a.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602ba309963e11ccd901cc6a.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ...,  0.        ,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",I would like to see my direct debit,I would like to see my direct debit,8,4,0.8021450638771057,0.6578390598297119
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602babe8bb1e6d0fbce921b7.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602babe8bb1e6d0fbce921b7.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",can you tell me how I set up direct debit,can you tell me how I set up direct debit,8,4,0.8314316272735596,0.5231316089630127
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602badbd963e11ccd901cde8.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602badbd963e11ccd901cde8.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",return to direct deposit,return to direct deposit,8,4,0.8214655518531799,0.5041229724884033
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602b9a8f963e11ccd901cbcf.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602b9a8f963e11ccd901cbcf.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ...,  0.00195312,
       -0.00317383,  0.00366211]), 'sampling_rate': 8000}",how do I set up direct debit,how do I set up direct debit,8,4,0.6539878845214844,0.5402021408081055
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602bac87bb1e6d0fbce921ca.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602bac87bb1e6d0fbce921ca.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00048828,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",how do I set up a direct debit,how do I set up a direct debit,8,4,0.7725165486335754,0.56168532371521
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602bab91bb1e6d0fbce921a3.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602bab91bb1e6d0fbce921a3.wav', 'array': array([ 0.00024414, -0.00024414,  0.        , ...,  0.        ,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",please show my direct debits,please show my direct debits,8,4,0.8468453884124756,0.6828610897064209
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602ba448963e11ccd901cc8b.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602ba448963e11ccd901cc8b.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",can you tell me about direct debit,can you tell me about direct debit,8,4,0.8429973721504211,0.5027339458465576
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602ba9a8bb1e6d0fbce92132.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602ba9a8bb1e6d0fbce92132.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",I like to find out how to look at my direct debit,I like to find out how to look at my direct debit,8,4,0.9075030088424683,0.5850729942321777
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602b9cb2963e11ccd901cc03.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602b9cb2963e11ccd901cc03.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hello is what day would you like debit far,hello is what day would you like debit far,8,4,0.7795314192771912,0.5928566455841064
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602ba587bb1e6d0fbce9206d.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602ba587bb1e6d0fbce9206d.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",how would I go about doing a direct debit,how would I go about doing a direct debit,8,4,0.8512762188911438,0.5047554969787598
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~DIRECT_DEBIT\602baabbbb1e6d0fbce9216f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~DIRECT_DEBIT\\602baabbbb1e6d0fbce9216f.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I'd like to cancel a direct debit,I'd like to cancel a direct debit,8,4,0.8530368804931641,0.5426032543182373
