Original Transcription,Predicted Transcription,Prediction Time (s),Audio Length (s),WER,CER,MER,RTF
I'm going on vacation for a few weeks,hi i'm going on vacation for a few weeks and i'm going to be going um internationally and i wanted to know if i have to do anything to make sure that my card works while i'm traveling abroad thank you,0.3111758232116699,16.213375,4.25,4.4324324324324325,0.8292682926829268,0.019192538457395204
yes I'm going to Europe in like a month I was wondering if my card would work over there as well as here as soon as head of time to make sure that work,yeah so i'm going uh to europe in like a month i was wondering if my card would work over there as well as here um i'm just doing this ahead of time to make sure that you know it actually works,0.30104637145996094,15.957375,0.5,0.32450331125827814,0.40476190476190477,0.018865657506949667
yeah I need to use my card I'm going for a vacation can I pay for yeah I'm going to be out for a few weeks and I wanted to ask if I need to do anything to,hi um yeah i need to use my card um outside of the country i'm going for a vacation yeah yeah i think i'm going to japan um can i pay for things there is there any problem yeah yeah i'm going be out for a few weeks and i want have to ask or something uh if i need to do anything to um to to be able to use my card abroad,0.44330430030822754,24.52025,1.1842105263157894,1.1688311688311688,0.6,0.01807911013583579
I am traveling out of my car,hi i'm traveling out of the country for vacation and i was wondering if my car will work abroad,0.3133227825164795,8.106625,2.0,2.4642857142857144,0.7368421052631579,0.03865021294515036
like this Christmas going on vacation and they're trying to get everything figured out before they go,it seems like this person is going on vacation and they're trying to get everything figured out before they go,0.33130526542663574,18.432,0.23529411764705882,0.15841584158415842,0.2,0.017974461014899943
brayon I recently and I just want to know if it's almost out of work I'm going north and going to be in different countries in different countries one if it's a different word,hi i recently got a card with this bank and i just want to know if this card will also work overseas i'm going on a trip in europe and i'm going to be in different countries so i want to know if it's going to work in different countries if i need to go and fill out some forms online or if i need to come into the bank i just would like to know one if this card is going to work and two if there's anything i should do to ensure that it does work because i don't want any problems when i'm away thank you,0.6702485084533691,42.666625,2.588235294117647,2.057142857142857,0.8073394495412844,0.015708964757661734
hi I would like to know whether or not my credit card will work abroad on traveling abroad and want to know if I can use it,hi i would like to know whether or not my credit card will work abroad i'm traveveling abroad and want to know if i can use it,0.31397414207458496,7.253375,0.14814814814814814,0.056910569105691054,0.14814814814814814,0.043286627545740426
sister card work abroad,does the card work abroad,0.31914806365966797,6.314625,0.5,0.2608695652173913,0.4,0.050541095260552754
oh yes I'm going to Japan for a couple of weeks on vacation and I wanted to know if I can use my card,hello yes i'm going to japan for a couple of weeks on vacation and i wanted to know if i can use my card,0.3208763599395752,7.765375,0.20833333333333334,0.0891089108910891,0.20833333333333334,0.041321424907306496
hello I am called because I want to ask about using my card in Nigeria I'll be going there in about 2 weeks and I just wanted to call to see if I needed anything to my account is there anything I need to do before using gift card in Nigeria thank you,hello i called because i want to ask about using my card in nigeria i'll be going there in about two weeks and i just wanted to call to see if i needed to change anything to my account if there anything i need to do before using this card in nigeria thank you,0.3454585075378418,19.370625,0.2641509433962264,0.116,0.2545454545454545,0.017834143582762134
I need my card abroad can I pay for things I'm stamps hi yes I'm going on vacation for a few weeks and wanted to ask if I have to do it,i need my card abroad can i pay for things when i'm in japan hi yes i'm going on vacation for a few weeks and wanted to ask if i have to do anything,0.32683444023132324,10.666625,0.28125,0.17777777777777778,0.2647058823529412,0.030640848462500862
going on vacation for a few weeks and wanted to ask,hi yes i'm going on vacation for a few weeks and wanted to ask if i have to do anything,0.2156846523284912,5.632,0.8181818181818182,0.7058823529411765,0.45,0.03829628059809859
I'm having trouble understanding what a direct debit is to provide through Clarity and information for me,um i'm having trouble understanding what a direct debit is could you provide some clarity and information for me,0.21922564506530762,8.874625,0.35294117647058826,0.18095238095238095,0.3157894736842105,0.024702524902777034
how can I use a direct debit,how can i use a direct debit,0.21517586708068848,5.034625,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.042739204425491166
could you tell me about direct debit please,hi could you tell me about direct debits please thanks,0.2723367214202881,6.656,0.375,0.2558139534883721,0.3,0.04091597377107694
I see this thing called direct debits I don't know exactly what those are can you tell me about them,uh i see this thing called direct debits i don't know exactly what those are can you tell me about them,0.1939840316772461,6.058625,0.15,0.05,0.14285714285714285,0.0320178310552718
hi there I wanted to inquire about Black Sabbath and see how I want to tell me my direct debit,yeah hi there i wanted to inquire about direct debits and to see how i want to show me my direct debits thanks,0.22405529022216797,9.216,0.45,0.3404255319148936,0.391304347826087,0.02431155492862066
hello can you show me my direct debits please,hello can you show me my direct debits please,0.23776984214782715,5.205375,0.0,0.0,0.0,0.045677754657028
what were my last five direct debit,what were my last five direct debits,0.2511107921600342,4.608,0.14285714285714285,0.02857142857142857,0.14285714285714285,0.05449452954861853
I would like to see my direct debit,hello i would like to see my direct debits,0.20302033424377441,7.936,0.375,0.22857142857142856,0.3333333333333333,0.025582199375475605
can you tell me how I set up direct debit,hi can you tell me how i would set up direct debit for a recurring payment thanks,0.22807884216308594,13.738625,0.8,1.0,0.47058823529411764,0.016601285948418122
return to direct deposit,return to direct pent,0.21491599082946777,8.704,0.25,0.20833333333333334,0.25,0.02469163497581201
how do I set up direct debit,how do we fill out direct evidence,0.2431323528289795,3.498625,0.5714285714285714,0.5,0.5714285714285714,0.06949368761412826
how do I set up a direct debit,how do i set up a direct debit,0.2218625545501709,3.413375,0.125,0.03333333333333333,0.125,0.06499800184573067
please show my direct debits,please show my direct debits,0.21413898468017578,3.242625,0.0,0.0,0.0,0.06603877558465003
can you tell me about direct debit,can you tell me about direct debits,0.2155299186706543,4.181375,0.14285714285714285,0.029411764705882353,0.14285714285714285,0.05154522583376384
I like to find out how to look at my direct debit,hi i'd like to find out how to look at my direct debits,0.29271793365478516,4.922625,0.25,0.14285714285714285,0.23076923076923078,0.059463788863621574
hello is what day would you like debit far,hello i was wondering what direct debits are,0.22308063507080078,4.352,0.8888888888888888,0.5476190476190477,0.8888888888888888,0.051259337102665614
how would I go about doing a direct debit,how would i go about doing a direct data,0.21443486213684082,5.387,0.2222222222222222,0.12195121951219512,0.2222222222222222,0.03980598888747742
I'd like to cancel a direct debit,i'd like to cancel a direct debit,0.22716903686523438,4.010625,0.14285714285714285,0.030303030303030304,0.14285714285714285,0.056641804423309176
I'd like to figure out how to set up direct deposit into my account,i'd like to figure out how to set up direct deposit into my account,0.2552776336669922,5.205375,0.07142857142857142,0.014925373134328358,0.07142857142857142,0.049041161043535224
please show me to my direct debit,hello please show me to my direct debits,0.22533345222473145,6.741375,0.2857142857142857,0.21212121212121213,0.25,0.033425443952417935
I would like to inquire about direct debit,would like to enquire about direct debits,0.21957683563232422,3.498625,0.375,0.09523809523809523,0.375,0.06276089481791396
I have a question about my direct debits can you give me more information,i have a question about my direct debits can you give me more information,0.2895669937133789,6.4,0.07142857142857142,0.0136986301369863,0.07142857142857142,0.045244842767715454
hi I'm calling about direct debit can you tell me what those are exactly and how how they are used,hi i'm calling about direct debits can you tell me what those are exactly and how how they're used,0.3681213855743408,11.349375,0.2,0.04081632653061224,0.2,0.03243538834291235
hello I'm going to see if I would want to give me direct debit to my account,hello i'm calling cause i was wondering if i have any direct debit on my account oh okay i have so i would like to return them okay yes yes accept thank you bye,0.33859801292419434,19.87625,1.7647058823529411,1.4473684210526316,0.8823529411764706,0.01703530660583331
direct debit,list direct debits,0.26449108123779297,4.365375,1.0,0.5,0.6666666666666666,0.06058839876019654
I would like to make a direct deposit,i would like to make a direct deposit,0.25363874435424805,4.949375,0.125,0.02702702702702703,0.125,0.05124662090753844
tell me about direct debit directed by want to return archery,tell me about direct debits show my direct debits i want to return a direct debit,0.21036720275878906,6.912,0.8181818181818182,0.4262295081967213,0.5625,0.030435069843574806
can you provide me more information about direct debit,can you provide me more information about direct debits please,0.22622442245483398,5.387,0.2222222222222222,0.14814814814814814,0.2,0.04199450945885168
explain to me how direct debits work,can you explain to me how direct debits work,0.23128271102905273,3.925375,0.2857142857142857,0.2222222222222222,0.2222222222222222,0.058919902182352706
show me my direct debit,show me my direct evits,0.2715628147125244,5.717375,0.2,0.13043478260869565,0.2,0.047497814068960746
do I have a couple questions regarding direct debits and I'd like to know what direct debits are,hello i have a couple of questions regarding direct debits and i'd like to know what direct debits are,0.21657752990722656,5.802625,0.2222222222222222,0.09375,0.21052631578947367,0.03732406107705161
I'd like to see my direct debit,i'd like to see my direct debits,0.2225053310394287,3.498625,0.2857142857142857,0.06451612903225806,0.2857142857142857,0.06359793662922683
I have a question about direct debit,i have a question about direct debits,0.30815815925598145,4.551125,0.2857142857142857,0.05555555555555555,0.2857142857142857,0.06771032640412677
I have a question about direct debit,i have a question about direct debits,0.32648444175720215,3.925375,0.2857142857142857,0.05555555555555555,0.2857142857142857,0.0831728030461299
hi I'm calling today about my direct debit can you show me where I can look at my direct debit thank you,hi i'm calling today about my direct debits can you show me where i can look at my direct debits thank you,0.21675777435302734,11.178625,0.18181818181818182,0.038461538461538464,0.18181818181818182,0.01939037890196937
make a question about my direct debit that I have I don't know if it went into my account and I'd like to know thank you,i have a question about my direct debit that i have i don't know if it went into my account and i'd like to know thank you,0.20254921913146973,8.789375,0.19230769230769232,0.058333333333333334,0.18518518518518517,0.02304478067342328
tell me about recent transactions on my card,i'm telling about recent transactions on my card,0.2441844940185547,3.925375,0.25,0.1590909090909091,0.25,0.06220666662893474
hey can I see a history of my most recent transactions please,hi can i see a history of my most recent transactions please,0.22446298599243164,10.069375,0.16666666666666666,0.04918032786885246,0.16666666666666666,0.022291650275457178
hi yeah I was just looking at my account on the Android app for $13.25 which I don't recognize,hi yeah i was just looking at my account on the android app and i saw a payment in the amount of two hundred thirteen dollars twenty five cents which i don't recognize,0.39020204544067383,26.709375,1.0,0.8723404255319149,0.5757575757575758,0.014609179190478019
show me my latest transactions,show me my latest transactions,0.21105074882507324,5.205375,0.0,0.0,0.0,0.04054477320559484
I'd like to check my recent transactions for any weird activity,i'd like to check my recent transactions for any weird activity,0.2465975284576416,7.253375,0.09090909090909091,0.015873015873015872,0.09090909090909091,0.03399762572011534
let me know about all my recent transactions,you let me know about all my recent transactions,0.3274960517883301,4.522625,0.125,0.09090909090909091,0.1111111111111111,0.07241282480602086
I've been questioned document my last five transactions,i have a payment that's in question can you read off to me my last five transactions,0.21143889427185059,6.826625,1.625,0.7272727272727273,0.7647058823529411,0.03097268332035971
I was hoping that you can help me with my most recent transactions,hi i was hoping that you could help me with my uh most recent transactions yeah i lost my card and i need to know if there was any transactions done on there that i'm not aware of thank you,0.2630331516265869,16.896,2.230769230769231,1.9090909090909092,0.725,0.015567776493050835
see my latest transactions,can i see my latest transactions,0.20888972282409668,4.522625,0.5,0.23076923076923078,0.3333333333333333,0.046187716829075305
I like to know about my recent transactions I think there's a payment method May that I don't know about,hi um i'd like to know about my recent transactions i think there's a payment uh that's been made that i don't know about,0.2312183380126953,8.448,0.45,0.25,0.375,0.02736959493521488
please show me my last five transactions,please show me my last five transactions,0.24545669555664062,4.096,0.0,0.0,0.0,0.059925951063632965
mobile payments that I don't know can you show me all of my recent transactions,there's a couple of payments that i don't know can you show me all of my recent transactions,0.32991909980773926,6.144,0.3333333333333333,0.21518987341772153,0.2777777777777778,0.053697770150999226
cuz I want to see my latest transactions on my account can you please show me them this is yes yes yes I would do recognize that,hi i'm calling because i want to see my latest transactions on my account can you please show me them okay i there's a thing that i don't really recognize i don't know what this is yes yes yes i do recognize that,0.304462194442749,20.340625,0.7777777777777778,0.7578125,0.4772727272727273,0.014968182857839867
question but one of my recent transactions,a question about one of my recent transactions,0.22730660438537598,4.864,0.2857142857142857,0.09523809523809523,0.25,0.046732443335809205
show my latest transactions,show my latest transactions,0.2238602638244629,7.424,0.0,0.0,0.0,0.03015359157118304
hello this is Robert I have two transactions on my account which I'm not I don't recognize the last five or six transactions in the last 72 hours,hello this is robert i have some transactions on my account which a couple i not don't recognize can you go over the last five or six transactions in the last sevi two hours thank you okay i do recognize five of the six payments one i'm gonna check on further and i'll get back with you everything looks okay i really appreciate your time you have a great day,0.41265034675598145,29.184,1.75,1.5724137931034483,0.6901408450704225,0.014139608921189057
hi I was looking at my recent transactions and I saw a bunch on the apps that I didn't recognize I didn't make I would like the account to be Frozen please and if I could get,hi i was looking at my recent transactions and i saw a bunch on the app that i didn't recognize i didn't make i would like the account to be frozen please and if i could get the transactions refunded obviously i didn't authorize them and yeah if we could freeze the account and figure out what's happening as well thank you very much,0.33674001693725586,23.552,0.9459459459459459,0.9655172413793104,0.546875,0.014297724903925606
please tell me my most recent transaction,please show me my most recent transactions,0.20316743850708008,5.888,0.2857142857142857,0.12195121951219512,0.2857142857142857,0.03450533942036007
I would like to see my most recent transactions,i would like to see my most recent transactions,0.21531033515930176,4.352,0.1111111111111111,0.02127659574468085,0.1111111111111111,0.049473882159766024
hello I would like to see my latest transactions,hello i would like to see my latest transactions yes yes this one okay i recognize this payment okay thank you,0.264376163482666,16.6255,1.4444444444444444,1.3125,0.6190476190476191,0.015901847371968723
hello I was looking at my recent transactions and I saw that there's a payment that I didn't make will you be able to stop this thank you,hello i was looking at my recent transactions and i saw that there was a payment that i didn't make will you be able to stop this payment thank you,0.21907997131347656,10.581375,0.21428571428571427,0.10218978102189781,0.2,0.02070430084119281
hi-yah is there any way that I could access my recent transaction history,hi yeah is there any way that um i could access my recent transaction history,0.22506380081176758,8.106625,0.3076923076923077,0.0821917808219178,0.26666666666666666,0.027762947072520017
can you please tell me my latest transactions,can you please show me my latest transactions,0.20929741859436035,4.266625,0.125,0.08888888888888889,0.125,0.04905456153150566
hi I would like to get my most recent bank transaction thank you very much,hi i would like to get my most recent bank transaction thank you very much,0.2416987419128418,4.437375,0.06666666666666667,0.013513513513513514,0.06666666666666667,0.05446885645518843
please show me my latest transactions,please show me my latest transactions,0.2228238582611084,3.072,0.0,0.0,0.0,0.07253380802770455
did something in my account that I'm not sure. Can you show me my last turned back because I'm not familiar with that payment,there's something in my account that i'm not sure about can you show me my last transactions because i'm not familiar with that payment thank you,0.20500636100769043,10.325375,0.4166666666666667,0.288,0.37037037037037035,0.019854616515883484
how do I see my most recent transactions,how do i see my most recent transactions,0.20079946517944336,4.365375,0.125,0.025,0.125,0.04599821668916035
I want to review my transaction,i want to review my transactions,0.24598288536071777,4.522625,0.3333333333333333,0.06451612903225806,0.3333333333333333,0.05438940556882735
hi I was calling to see my recent transaction history,hi i was calling to see my recent transaction history,0.23708581924438477,4.522625,0.1,0.018867924528301886,0.1,0.05242217058553048
Ohio can you show me all of my latest transactions Place everything that I've done in the last week,yeah hi there can you show me um all of my latest transactions please everything that i've done in the last week yeah i'm not sure about a particular payments yeah no those ones i do recognize but there was one from about a week ago i'm not too sure about thanks,0.2812833786010742,19.2,1.894736842105263,1.696969696969697,0.6923076923076923,0.01465017596880595
what are my most recent transactions,what are my most recent transactions,0.20755386352539062,5.0155,0.0,0.0,0.0,0.041382486995392403
hi and thank to see all my recent transactions please,hi i'd like to see all my recent transactions please,0.24308085441589355,5.205375,0.2,0.1320754716981132,0.2,0.04669804853942195
I have a transaction I don't recognize could you please tell me who the payment came from,i have a transaction i don't recognize could you please tell me who the payment came from,0.21468424797058105,6.485375,0.11764705882352941,0.02247191011235955,0.11764705882352941,0.03310282720283423
show me my recent transactions,show me my recent transactions,0.21535420417785645,2.986625,0.0,0.0,0.0,0.07210620823767847
how do I confirm a large email with a text message,how do i confirm a large payment with a text message,0.22288131713867188,4.778625,0.18181818181818182,0.14,0.18181818181818182,0.04664130730883295
hello I just made a large payment online and it told me that I lose you receive an SMS message but I haven't received it yet you know what the problem is,hello i just made a large payment online and it told me that i would re receive an s m s message but i haven't received it yet do you know what the problem is,0.21572041511535645,9.301375,0.28125,0.11764705882352941,0.2571428571428571,0.023192314589547937
I'm trying to make a large payment online and it says loc confirmation through text,i'm trying to make a large payment online and it says i receive confirmation through text,0.23249411582946777,6.4,0.2,0.10843373493975904,0.1875,0.03632720559835434
I'm trying to pay a large amount of money and I need to get your code sent to my phone,i'm trying to pay a large amount of money and uh i need to get your code sent to my phone,0.20965027809143066,9.557375,0.15,0.05813953488372093,0.14285714285714285,0.02193596862019442
why do I keep getting these text messages I just want to pay off my balance,why do i keep gettingating these text messages i just want to pay off my balance,0.23955059051513672,6.058625,0.1875,0.09333333333333334,0.1875,0.03953877167098751
I'm making a large purchase and I'm trying to use the confirmation code that I received through text message,i'm making a large purchase and i'm trying to use the confirmation code that i received through a text message,0.2666029930114746,9.728,0.21052631578947367,0.046296296296296294,0.2,0.02740573530134402
hi I'm trying to make a pretty large payment and I'm getting a message that I will get a text message it says it's an SMS I don't really know what that isn't what I'm supposed to do,hi i'm trying to make a pretty large payment and i'm getting a message that i will get a text message um it says it's an sm m s i don't really know what that is or what i'm supposed to do with it,0.259993314743042,16.896,0.34210526315789475,0.13812154696132597,0.29545454545454547,0.015387861904772844
hi hello I'm trying to make a large payment and I just need to know what to do if you get a text message correct a confirmation celebrity for,yes hi hello i'm trying to make a large payment and um i just need to know what to do um i should get a text message correct a confirmation code what am i looking for,0.24886107444763184,14.08,0.41379310344827586,0.24822695035460993,0.3333333333333333,0.017674792219292034
what number are you sending my high payment SMS code to,what number are you sending my high payment sms codes to,0.2528877258300781,9.009375,0.18181818181818182,0.07272727272727272,0.18181818181818182,0.028069397247875476
hi I'm trying to make a large purchase online and it's saying that I'm going to receive an SMS message code and I'm not sure what to do,hi i'm trying to make a large purchase online and it's saying that i'm going receive an s m s message code um and i'm not sure what to do,0.2560384273529053,11.349375,0.2857142857142857,0.1037037037037037,0.25806451612903225,0.022559694023054598
I'm trying to make a purchase online but keeps telling me a SMS code I'm not sure what that is,i'm trying to make a purchase online but it keeps telling me about a sms code i'm not sure what that is,0.2149357795715332,12.202625,0.25,0.14893617021276595,0.22727272727272727,0.01761389697475201
hi I'm trying to make a large payment online and I got this text message with a confirmation code I just wasn't sure what that was for,hi i'm trying to make a large payment online and i got this text message with a confirmation code i just wasn't sure what that was for,0.2174692153930664,12.117375,0.1111111111111111,0.022388059701492536,0.1111111111111111,0.01794689158279466
I am attempting to make a high-value purchase could you please tell me how I use the SMS code,i am attempting to make a high value purchase could you please tell me how i use the sms code,0.24213027954101562,8.362625,0.2631578947368421,0.06451612903225806,0.25,0.028953860724475346
how to make a large payment online and I see that it says that as send me a text message her company was wondering why this is,heo i'm trying to make a large payment online and i see that it says that it'll send me a text message for confirmation i was wondering why this is,0.2575232982635498,9.557375,0.2962962962962963,0.23809523809523808,0.26666666666666666,0.02694498209639674
I'm trying to make a large payment online and you're supposed to be sending me a confirmation code Via SMS,i'm trying to make a large payment online and you're supposed to be sending me a confirmation code via sms i don't think i'm getting these messages i'm not sure what they're supposed to do can you help me thank you,0.4051651954650879,25.941375,1.2,1.0660377358490567,0.5853658536585366,0.01561849344782564
yeah hi I'm trying to make a fairly large payment using my debit card confirmation code what exactly am I supposed to do with it,yeah hi i'm trying to make a fairly large payment using my debit card and it keeps sending me these sms messages with confirmation codes what exactly am i supposed to do with these i have never used these confirmation codes before,0.49439454078674316,25.685375,0.84,0.8125,0.5,0.0192480951041884
hi I'm trying to make a large payment online and isn't getting us I don't know what it is and I don't know what they're supposed to do can you help me please,hi i'm trying to make um a large payment online and it says i'm getting a text message um i don't know what an s m s message is i i guess i'm getting sm m s messages with payment codes and i don't know what they're supposed to do can you help me please,0.3329966068267822,18.432,0.8484848484848485,0.643312101910828,0.509090909090909,0.018066222158571087
how do I use the SMS code sent for a large payment,how do i use the sms code sent for a large payment,0.25014233589172363,3.84,0.16666666666666666,0.08,0.16666666666666666,0.06514123330513637
I want to make a large payment online but it says I need to get a text message I'm not sure what I need to do,i want to make a large payment online but it says i need to get a text message i'm not sure what i need to do,0.20948100090026855,7.68,0.15384615384615385,0.03669724770642202,0.15384615384615385,0.02727617199222247
trying to make a high price payment and I'm getting these texts,i'm trying to make a high price payment and i'm getting these checks,0.21508550643920898,6.826625,0.25,0.14285714285714285,0.23076923076923078,0.03150685828490784
a large amount and I keep getting these text messages,hi i'm trying to pay a large amount and i keep getting these text messages and i'm not sure what i'm supposed to do with them,0.21596479415893555,8.448,1.7,1.3773584905660377,0.6538461538461539,0.025564014460101273
I'm making a large payment on my account what do I do with it,i'm making a large payment on my account what do i do with the smus tax i'm receiving,0.2543022632598877,7.082625,0.5,0.4426229508196721,0.3888888888888889,0.03590508649828103
I wanted to pay a large amount but I wanted to also verify that the confirmation code that I'm receiving via text message is actually coming from the bank,i wanted to pay a large amount but i wanted to also verify that the confirmation code that i'm receiving via a text message is actually coming from the bank,0.23572707176208496,13.003125,0.13793103448275862,0.032467532467532464,0.13333333333333333,0.01812849386298178
hi I need to pay kind of a big amount of money,hi i need to pay kind of a big amount of money um but i haven't gotten a code i think i need to get a code um via text message from you guys,0.2508087158203125,15.189375,1.9166666666666667,2.0652173913043477,0.6764705882352942,0.01651211559529688
I would like to make a large payment online,i would like to make um a large payment online,0.21149659156799316,6.4,0.2222222222222222,0.09302325581395349,0.2,0.03304634243249893
I'm trying to pay a large amount for a alone you keep sending me confirmation,so i'm trying to pay a large amount for a uh a loan and you keep sending me uh confirmations through my s m s through my messaging and i don't know what i'm supposed to do with those,0.24231767654418945,12.885375,1.8,1.3896103896103895,0.6923076923076923,0.018805636354719164
I'd like to make a kind of large payment,i'd like to make a kind of large payment why do i need a confirmation code i've received it but i'm not sure what to do with it,0.2376410961151123,13.568,2.2222222222222223,2.2,0.7142857142857143,0.017514821352823725
I'm trying to make a large payment and it says it's going to send a confirmation code Via SMS I don't know how it works can you explain it to me,um i'm trying to make a large payment and um it says it's gonna send a confirmation code via s m s i don't know how it works can you um can you just explain it to me,0.26456570625305176,16.810625,0.45161290322580644,0.24305555555555555,0.358974358974359,0.01573800535393846
hi I am trying to make a big payment online and it says I'll get a text message from you guys to confirm my identity so I guess I'm standing by whenever you send it I'll be,hi i am trying to make a big payment online and it says i'll get a text message from you guys to confirm my identity so i guess i'm standing by whenever you send it i'll be here and i just tell you guys the number right all right thanks,0.29438066482543945,20.650625,0.4864864864864865,0.4011627906976744,0.36,0.014255290812042708
says I'm trying to make a large payment and I'm going to be getting a text message,it says i'm trying to make a large payment and i'm going to be getting a text message i'll take these codes and i'll put them in there to confirm it,0.26040124893188477,11.690625,0.9411764705882353,0.8292682926829268,0.5161290322580645,0.02227436505164478
I'm getting a text message about a payment I'm trying to make online please explain,i'm getting a text message about a payment i'm trying to make online please explain,0.21151947975158691,9.301375,0.13333333333333333,0.024096385542168676,0.13333333333333333,0.02274066788529512
hi I'm making a rather large payment and it says I'm going to get a text message I don't know what the payment codes that I get are supposed to do and you help tell me what exactly is going on here thank you,hi i'm making a rather large payment and it says i'm going to get a text message i don't know what the payment codes that i get are supposed to do can you help tell me what exactly is going on here thank you,0.264880895614624,16.725375,0.11363636363636363,0.028985507246376812,0.11363636363636363,0.01583706766602387
I like to know how to send a large payment can go through after I use,i'd like to know how soon the large payment can go through after i use the s m s code,0.23048925399780273,6.826625,0.625,0.391304347826087,0.47619047619047616,0.0337632803907938
I'm trying to make a large payment to my account I'm receiving a text message.,i'm trying to make a large payment into my account and it says i'm receiving a text message i don't understand,0.25385427474975586,8.789375,0.6666666666666666,0.44871794871794873,0.47619047619047616,0.028881948346697675
I'm trying to make a large payment via my bank account and the bank says they're going to send me a confirmation code via SMS I'm going to assume that it's for,i'm trying to make a large payment via my bank account and the bank says they're going to send me a confirmation code via sms i'm going to assume that it's for to confirm they got the payment,0.268343448638916,18.944,0.28125,0.23270440251572327,0.23684210526315788,0.014165089138456294
hi there I'm trying to make a large payment with the car and getting text messages from where I'm supposed to enter the code can you please help me out,yeah hi there uh i'm trying to make a large payments with the card um and i'm getting text messages from from from from you guys from the bank but i'm not actually sure what i'm supposed to do with these or how'm where i'm supposed to enter the code can you please help me out thanks,0.2505488395690918,16.725375,1.0333333333333334,0.8874172185430463,0.543859649122807,0.014980162750855619
hi I'd like to make a rather large payments and it seems I'm required to verify through text message,hi i'd like to make a rather large payment and it seems i'm required to verify it through text message,0.22413158416748047,11.178625,0.21052631578947367,0.06,0.2,0.020050013679453464
I would like to make a large bank transfer,i would like to make a large bank transfer i think i need to get an s m s message i don't know what the m s s message is,0.23185968399047852,14.08,2.4444444444444446,1.880952380952381,0.7333333333333333,0.016467307101596485
I want to make a large payment and I need a confirmation code,i want to make a large payment and i need a confirmation code,0.21313977241516113,6.570625,0.15384615384615385,0.03278688524590164,0.15384615384615385,0.03243827983109082
I'm trying to make the payment right now a very high,hello i'm trying to make a payment right now out of a very high amount of money and i'm just calling to confirm that i i'm wondering if i need some sort of payment code or if i need to inform someone to get this uh payment to go through,0.31021666526794434,18.602625,3.727272727272727,3.6538461538461537,0.82,0.016675961874624917
transfer money to the account,transfer money to the account,0.21956825256347656,4.437375,0.0,0.0,0.0,0.04948156343862679
hello I like to know how I be able to deposit the money that I currently have,hello i'd like to know how i'd be able to deposit the money that i currently have into my account,0.23162078857421875,6.741375,0.35294117647058826,0.2987012987012987,0.3,0.03435809290748827
yeah I there I was just calling to figure out how I can I see deposit money into the account,yeaha hi there i was just calling uh to figure out how i can actually deposit money into the account thanks,0.210921049118042,7.168,0.4,0.25,0.36363636363636365,0.029425369575619698
how do I deposit money into my account,how do i deposit money into my account,0.20638656616210938,3.84,0.125,0.02631578947368421,0.125,0.05374650160471599
deposit money into account,deposit money into account,0.2280113697052002,3.754625,0.0,0.0,0.0,0.06072813388958956
hey I want to deposit some money into my account I was just wondering how I can transfer that into there,hi i want to deposit some money into my account i was just wondering how i can transfer that into there,0.2502429485321045,8.106625,0.19047619047619047,0.04807692307692308,0.19047619047619047,0.030868943429861937
deposit money into my account how can I do that,i'd like to deposit my some money into my account how can i do this,0.19093060493469238,7.244625,0.7,0.48936170212765956,0.4666666666666667,0.026354794752618996
I'd like to make a deposit,i'd like to make a deposit,0.19527578353881836,3.622375,0.16666666666666666,0.038461538461538464,0.16666666666666666,0.0539082186518012
can I deposit money,can i deposit money,0.2107400894165039,3.328,0.25,0.05263157894736842,0.25,0.06332334417563219
how can I make a deposit,how can i make a deposit,0.23418307304382324,3.072,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.07623146908978622
hi I want to deposit money into my savings account,hi i want to deposit money into my savings account,0.21743083000183105,3.754625,0.1,0.02,0.1,0.05791013217081095
hello Jess I have a few questions I'm depositing money into the account I was wondering if I could deposit some money and I'm I'm not quite sure where where can I deposit money and how do I transfer money into the account,hello yes i have a few questions on depositing money into the account i was wondering if i could deposit some money and i'm not quite sure where where can i deposit the money and how do i transfer money into the account if you could help that would be great,0.31998634338378906,18.346625,0.4186046511627907,0.2579185520361991,0.34615384615384615,0.017441155710316698
how do I transfer money to a different account,how do i transfer money to a different account,0.2454977035522461,7.765375,0.1111111111111111,0.021739130434782608,0.1111111111111111,0.03161440414046277
is it possible to deposit the money,is it possible to deposit the money,0.2593367099761963,3.754625,0.0,0.0,0.0,0.06907126809633353
I'd like to deposit money into my account,i'd like to deposit money into my account,0.22231650352478027,3.925375,0.125,0.024390243902439025,0.125,0.05663573633723664
can I make a deposit,can i make a deposit,0.24286198616027832,2.389375,0.2,0.05,0.2,0.10164247393576913
I'd like to deposit money into my account,hi i'd like to deposit money into my account i'm wondering if you could help with this,0.2331850528717041,6.223,1.25,1.1219512195121952,0.5882352941176471,0.03747148527586439
how do I deposit money into my account,how do i deposit money to my account,0.2434220314025879,4.778625,0.25,0.07894736842105263,0.25,0.050939764346980124
what are my options to deposit money into my account,what are my options to deposit money into my account,0.2310173511505127,6.826625,0.0,0.0,0.0,0.03384063884430633
how do I go about depositing money in my account,how do i go about depositing money in my account,0.2133946418762207,6.826625,0.1,0.020833333333333332,0.1,0.0312591715344289
I have a $100 check and I was wondering how I can deposit that into my account,i have a um hundred dollar cheque um and i was wondering how i can deposit that into my account,0.2217867374420166,10.496,0.47058823529411764,0.3333333333333333,0.4,0.02113059617397262
